[2025-05-15 18:21:12] [INFO    ] discord.client: logging in using static token
[2025-05-15 18:22:04] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages with {"embeds":[{"flags":0,"color":3066993,"type":"rich","description":"**Your Hand:** 3 5\n**Total:** 8\n\n**Dealer's Hand:** 9 \u2753\n\nChoose an action:","title":"Zendusgard's Blackjack Game"}],"content":null,"components":[{"type":1,"components":[{"type":2,"style":1,"disabled":false,"label":"Hit","custom_id":"e5e8ca9dcff3bf41362fb3084848b0bd"},{"type":2,"style":2,"disabled":false,"label":"Stand","custom_id":"f345197f392fe19e53a57c59605d4350"},{"type":2,"style":4,"disabled":false,"label":"2x","custom_id":"4e640cf1a8f46bf2f3abd33eac7b4c72"}]}],"nonce":"48094424385517744","enforce_nonce":true,"tts":false} has returned 200
[2025-05-15 18:22:04] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': "Zendusgard's Blackjack Game", 'description': "**Your Hand:** 3 5\n**Total:** 8\n\n**Dealer's Hand:** 9 ❓\n\nChoose an action:", 'color': 3066993, 'content_scan_version': 0}], 'timestamp': '2025-05-15T15:22:04.267000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'e5e8ca9dcff3bf41362fb3084848b0bd', 'style': 1, 'label': 'Hit'}, {'type': 2, 'id': 3, 'custom_id': 'f345197f392fe19e53a57c59605d4350', 'style': 2, 'label': 'Stand'}, {'type': 2, 'id': 4, 'custom_id': '4e640cf1a8f46bf2f3abd33eac7b4c72', 'style': 4, 'label': '2x'}]}], 'resolved': {'users': {}, 'members': {}, 'channels': {}, 'roles': {}}, 'id': '1372594893821837353', 'channel_id': '1371863170120941700', 'author': {'id': '1371860418666168321', 'username': 'ZeusgarBot', 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230', 'discriminator': '7304', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '48094424385517744'}
[2025-05-15 18:22:04] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-05-15 18:22:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 28, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTM3MjU5NDkwMzc3ODg1NzA5MTpDWkNHc1ZoNG1EdVBhUGFrUFhteHdwUmttTkZBMVVLalNFaW85YnJzeVZBQ1hFcWZJT3dJdktjbW56MVJhR2RPV1FUMXhVMm1lM0tya3Y4cjRvcEJuU0NEYWszdHhKV1FsMXhlYWh3c3d3M0poblc1OXhka0FOckFZdlhPQU1vVw', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:04.267000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1372594893821837353', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "Zendusgard's Blackjack Game", 'description': "**Your Hand:** 3 5\n**Total:** 8\n\n**Dealer's Hand:** 9 ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': 'e5e8ca9dcff3bf41362fb3084848b0bd'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': 'f345197f392fe19e53a57c59605d4350'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'custom_id': '4e640cf1a8f46bf2f3abd33eac7b4c72'}]}], 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': []}, 'member': {'user': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'unusual_dm_activity_until': None, 'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1372594903778857091', 'guild_locale': 'en-US', 'guild_id': '1258405905779785830', 'guild': {'locale': 'en-US', 'id': '1258405905779785830', 'features': ['NEWS', 'COMMUNITY', 'SOUNDBOARD']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 2, 'custom_id': 'e5e8ca9dcff3bf41362fb3084848b0bd', 'component_type': 2}, 'context': 0, 'channel_id': '1371863170120941700', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 18, 'permissions': '2251799813685247', 'parent_id': '1258406452628820108', 'nsfw': False, 'name': 'testing-bot', 'last_message_id': '1372594893821837353', 'id': '1371863170120941700', 'guild_id': '1258405905779785830', 'flags': 0}, 'authorizing_integration_owners': {'0': '1258405905779785830'}, 'attachment_size_limit': 524288000, 'application_id': '1371860418666168321', 'app_permissions': '2251799813685247'}}
[2025-05-15 18:22:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:06] [DEBUG   ] discord.client: Dispatching event interaction
[2025-05-15 18:22:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 29, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:04.267000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372594893821837353', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "Zendusgard's Blackjack Game", 'description': "**Your Hand:** 3 5 K\n**Total:** 18\n\n**Dealer's Hand:** 9 ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': '2025-05-15T15:22:06.916449+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': 'e5e8ca9dcff3bf41362fb3084848b0bd'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': 'f345197f392fe19e53a57c59605d4350'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'disabled': True, 'custom_id': '4e640cf1a8f46bf2f3abd33eac7b4c72'}]}], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:06] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-05-15 18:22:06] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-05-15 18:22:06] [DEBUG   ] discord.webhook.async_: Webhook ID 1372594903778857091 with POST https://discord.com/api/v10/interactions/1372594903778857091/aW50ZXJhY3Rpb246MTM3MjU5NDkwMzc3ODg1NzA5MTpDWkNHc1ZoNG1EdVBhUGFrUFhteHdwUmttTkZBMVVLalNFaW85YnJzeVZBQ1hFcWZJT3dJdktjbW56MVJhR2RPV1FUMXhVMm1lM0tya3Y4cjRvcEJuU0NEYWszdHhKV1FsMXhlYWh3c3d3M0poblc1OXhka0FOckFZdlhPQU1vVw/callback has returned status code 200
[2025-05-15 18:22:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 30, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTM3MjU5NDkxMTEzNTc5MzI2MzphN1BqclZlQWxjNjhXQVZBTEpwVnAyTnA2RndPcDhqbGt2UFpLMXcwMHVsSXduaW9uWlU5dndpS2I3RzkySzlIS3gyald5TUxxc05tTlhIbWdLZnp0NVRRMG0xQ1FRbVNlalVZaTdQUGhWTmlRVjNCNnp2M2RVbkxGbWpaeWZVcQ', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:04.267000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1372594893821837353', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "Zendusgard's Blackjack Game", 'description': "**Your Hand:** 3 5 K\n**Total:** 18\n\n**Dealer's Hand:** 9 ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': '2025-05-15T15:22:06.916000+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': 'e5e8ca9dcff3bf41362fb3084848b0bd'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': 'f345197f392fe19e53a57c59605d4350'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'disabled': True, 'custom_id': '4e640cf1a8f46bf2f3abd33eac7b4c72'}]}], 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': []}, 'member': {'user': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'unusual_dm_activity_until': None, 'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1372594911135793263', 'guild_locale': 'en-US', 'guild_id': '1258405905779785830', 'guild': {'locale': 'en-US', 'id': '1258405905779785830', 'features': ['NEWS', 'SOUNDBOARD', 'COMMUNITY']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 3, 'custom_id': 'f345197f392fe19e53a57c59605d4350', 'component_type': 2}, 'context': 0, 'channel_id': '1371863170120941700', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 18, 'permissions': '2251799813685247', 'parent_id': '1258406452628820108', 'nsfw': False, 'name': 'testing-bot', 'last_message_id': '1372594893821837353', 'id': '1371863170120941700', 'guild_id': '1258405905779785830', 'flags': 0}, 'authorizing_integration_owners': {'0': '1258405905779785830'}, 'attachment_size_limit': 524288000, 'application_id': '1371860418666168321', 'app_permissions': '2251799813685247'}}
[2025-05-15 18:22:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:08] [DEBUG   ] discord.client: Dispatching event interaction
[2025-05-15 18:22:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 31, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:04.267000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372594893821837353', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Game Over', 'description': "**Your Hand:** 3 5 K (Total: 18)\n**Dealer's Hand:** 9 3 6 (Total: 18)\n\n**It's a tie!** You get your bet back.", 'content_scan_version': 0, 'color': 3447003}], 'edited_timestamp': '2025-05-15T15:22:08.629504+00:00', 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:08] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-05-15 18:22:08] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-05-15 18:22:08] [DEBUG   ] discord.webhook.async_: Webhook ID 1372594911135793263 with POST https://discord.com/api/v10/interactions/1372594911135793263/aW50ZXJhY3Rpb246MTM3MjU5NDkxMTEzNTc5MzI2MzphN1BqclZlQWxjNjhXQVZBTEpwVnAyTnA2RndPcDhqbGt2UFpLMXcwMHVsSXduaW9uWlU5dndpS2I3RzkySzlIS3gyald5TUxxc05tTlhIbWdLZnp0NVRRMG0xQ1FRbVNlalVZaTdQUGhWTmlRVjNCNnp2M2RVbkxGbWpaeWZVcQ/callback has returned status code 200
[2025-05-15 18:22:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 32, 'op': 0, 'd': {'user_id': '656467546391707648', 'timestamp': 1747322534, 'member': {'user': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'display_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1371863170120941700', 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:14] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-15 18:22:14] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-15 18:22:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 33, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:15.826000+00:00', 'pinned': False, 'nonce': '1372594940525150208', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372594942303670404', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '?blackjack 10', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:15] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:22:15] [DEBUG   ] discord.client: Dispatching event command
[2025-05-15 18:22:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 34, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:16.206000+00:00', 'pinned': False, 'nonce': '4512468407494259485', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372594943897501818', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "Zendusgard's Blackjack Game", 'description': "**Your Hand:** J 8\n**Total:** 18\n\n**Dealer's Hand:** K ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': '4957184caf99bc0e816bcc1948737765'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': 'd13df5992b1bde77168987d8d2a8f34e'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'custom_id': '4ba46cc99a791f2c227613374a30c0f0'}]}], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
